dia,mes,ano,horario,temperatureInterna,temperatureExterna,temperatureReferencia,acionamentoVentoinha,acionamentoResistor
06,02,2022,07:28:49,52.94,27.47,53.0,040.00,0.00
06,02,2022,07:28:50,53.00,27.47,-163.00,100.00,0.00
06,02,2022,07:28:51,53.00,27.47,53.00,0.00,100.00
06,02,2022,07:28:53,53.00,27.47,53.0,040.00,0.00
06,02,2022,07:28:54,53.06,27.47,53.0,046.88,0.00
06,02,2022,07:28:55,53.06,27.47,53.0,040.00,0.00
06,02,2022,07:28:56,53.12,27.47,-163.00,100.00,0.00
06,02,2022,07:28:57,53.12,27.47,53.00,0.00,100.00
06,02,2022,07:28:58,53.00,27.47,53.0,00.00,30.00
06,02,2022,07:28:59,52.94,27.47,53.,000.00,6.89
06,02,2022,07:29:00,52.94,27.47,53.0,040.00,0.00
06,02,2022,07:29:01,53.06,27.47,-163.00,100.00,0.00
06,02,2022,07:29:02,53.06,27.47,53.00,0.00,100.00
06,02,2022,07:29:03,53.00,27.47,53.,000.00,5.00
06,02,2022,07:29:04,53.19,27.47,53.00,100.00,0.00
06,02,2022,07:29:05,53.19,27.47,53.0,040.00,0.00
06,02,2022,07:29:06,53.31,27.47,-163.00,100.00,0.00
06,02,2022,07:29:07,53.31,27.47,53.00,0.00,100.00
06,02,2022,07:29:08,53.00,27.47,53.00,0.00,100.00
06,02,2022,07:29:09,53.06,27.47,53.0,046.88,0.00
06,02,2022,07:29:10,53.06,27.47,53.0,040.00,0.00
06,02,2022,07:29:11,53.12,27.47,-163.00,100.00,0.00
06,02,2022,07:29:12,53.12,27.47,53.00,0.00,100.00
06,02,2022,07:29:13,53.00,27.47,53.0,00.00,30.00
06,02,2022,07:29:14,53.06,27.47,53.0,046.88,0.00
06,02,2022,07:29:16,53.06,27.47,53.0,040.00,0.00
06,02,2022,07:29:17,53.19,27.47,-163.00,100.00,0.00
06,02,2022,07:29:18,53.19,27.47,53.00,0.00,100.00
06,02,2022,07:29:19,53.00,27.47,53.0,00.00,55.00
06,02,2022,07:29:20,53.19,27.47,53.00,100.00,0.00
06,02,2022,07:29:21,53.19,27.47,53.0,040.00,0.00
06,02,2022,07:29:22,53.25,27.47,-163.00,100.00,0.00
06,02,2022,07:29:23,53.25,27.47,53.00,0.00,100.00
06,02,2022,07:29:24,53.00,27.47,53.0,00.00,80.00
06,02,2022,07:29:25,53.00,27.47,53.0,040.00,0.00
06,02,2022,07:29:26,53.00,27.47,53.0,040.00,0.00
06,02,2022,07:29:27,53.06,27.47,-163.00,100.00,0.00
06,02,2022,07:29:28,53.06,27.47,53.00,0.00,100.00
06,02,2022,07:29:29,53.00,27.47,53.,000.00,5.00
06,02,2022,07:29:30,53.06,27.47,53.0,046.88,0.00
06,02,2022,07:29:31,53.06,27.47,53.0,040.00,0.00
06,02,2022,07:29:32,53.12,27.47,-163.00,100.00,0.00
06,02,2022,07:29:33,53.12,27.47,53.00,0.00,100.00
06,02,2022,07:29:34,53.00,27.47,53.0,00.00,30.00
06,02,2022,07:29:35,53.06,27.47,53.0,046.88,0.00
06,02,2022,07:29:36,53.06,27.47,53.0,040.00,0.00
06,02,2022,07:29:38,53.19,27.47,53.0,075.62,0.00
06,02,2022,07:29:39,53.19,27.47,53.0,040.00,0.00
06,02,2022,07:29:40,53.00,27.47,53.0,00.00,55.00
06,02,2022,07:29:41,53.19,27.47,53.00,100.00,0.00
06,02,2022,07:29:42,53.19,27.47,53.0,040.00,0.00
06,02,2022,07:29:43,53.06,27.47,-163.00,100.00,0.00
06,02,2022,07:29:44,53.06,27.47,53.00,0.00,100.00
06,02,2022,07:29:45,53.00,27.47,53.,000.00,5.00
06,02,2022,07:29:46,52.81,27.47,53.0,00.00,60.66
06,02,2022,07:29:47,52.81,27.47,53.0,040.00,0.00
06,02,2022,07:29:48,52.88,27.47,-163.00,100.00,0.00
06,02,2022,07:29:49,52.88,27.47,53.00,0.00,100.00
06,02,2022,07:29:50,53.00,27.47,53.0,069.97,0.00
06,02,2022,07:29:51,53.00,27.47,53.0,040.00,0.00
06,02,2022,07:29:52,53.00,27.47,53.0,040.00,0.00
06,02,2022,07:29:53,52.88,27.47,-163.00,100.00,0.00
06,02,2022,07:29:54,52.88,27.47,53.00,0.00,100.00
06,02,2022,07:29:55,53.00,27.47,53.0,069.97,0.00
06,02,2022,07:29:56,52.75,27.47,53.0,00.00,87.57
06,02,2022,07:29:57,52.75,27.47,53.0,040.00,0.00
06,02,2022,07:29:58,52.62,27.47,-163.00,100.00,0.00
06,02,2022,07:29:59,52.62,27.47,53.00,0.00,100.00
06,02,2022,07:30:01,53.00,27.47,53.00,100.00,0.00
