dia,mes,ano,horario,temperatureInterna,temperatureExterna,temperatureReferencia,acionamentoVentoinha,acionamentoResistor
06,02,2022,07:10:14,51.81,26.66,33.00,100.00,0.00
06,02,2022,07:10:15,51.81,26.66,33.00,100.00,0.00
06,02,2022,07:10:16,51.81,26.66,33.00,100.00,0.00
06,02,2022,07:10:17,51.31,26.66,33.00,100.00,0.00
06,02,2022,07:10:18,51.31,26.66,33.00,100.00,0.00
06,02,2022,07:10:19,50.75,26.66,33.00,100.00,0.00
06,02,2022,07:11:30,41.69,27.21,33.00,100.00,0.00
06,02,2022,07:11:31,41.69,27.21,33.00,100.00,0.00
06,02,2022,07:11:32,41.69,27.21,33.00,100.00,0.00
06,02,2022,07:11:33,41.75,27.21,33.00,100.00,0.00
06,02,2022,07:11:34,41.75,27.21,33.00,100.00,0.00
06,02,2022,07:11:35,41.56,27.21,33.00,100.00,0.00
06,02,2022,07:11:36,41.56,27.21,33.00,100.00,0.00
06,02,2022,07:11:37,41.56,27.21,33.00,100.00,0.00
06,02,2022,07:11:38,41.19,27.21,33.00,100.00,0.00
06,02,2022,07:11:39,41.19,27.21,33.00,100.00,0.00
06,02,2022,07:11:40,41.19,27.21,33.00,100.00,0.00
06,02,2022,07:11:41,40.94,27.21,33.00,100.00,0.00
06,02,2022,07:11:42,40.94,27.21,33.00,100.00,0.00
06,02,2022,07:11:43,40.94,27.21,33.00,100.00,0.00
06,02,2022,07:11:44,40.62,27.21,33.00,100.00,0.00
06,02,2022,07:11:45,40.62,27.21,33.00,100.00,0.00
06,02,2022,07:11:46,40.31,27.21,33.00,100.00,0.00
06,02,2022,07:11:47,40.31,27.21,33.00,100.00,0.00
06,02,2022,07:11:47,40.31,27.21,33.00,100.00,0.00
06,02,2022,07:11:48,40.06,27.21,33.00,100.00,0.00
06,02,2022,07:11:49,40.06,27.21,33.00,100.00,0.00
06,02,2022,07:11:50,40.06,27.21,33.00,100.00,0.00
06,02,2022,07:11:51,39.81,27.21,33.00,100.00,0.00
06,02,2022,07:11:52,39.81,27.21,33.00,100.00,0.00
06,02,2022,07:11:53,39.81,27.21,33.00,100.00,0.00
06,02,2022,07:11:54,39.50,27.21,33.0,090.00,0.00
06,02,2022,07:11:55,39.50,27.21,33.00,100.00,0.00
06,02,2022,07:11:56,39.50,27.21,33.00,100.00,0.00
06,02,2022,07:11:57,39.31,27.21,33.00,100.00,0.00
06,02,2022,07:11:58,39.31,27.21,25.00,100.00,0.00
06,02,2022,07:11:59,39.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:00,39.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:01,39.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:02,38.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:03,38.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:04,38.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:04,38.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:05,38.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:06,38.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:07,38.31,27.21,25.00,100.00,0.00
06,02,2022,07:12:08,38.31,27.21,25.00,100.00,0.00
06,02,2022,07:12:09,38.06,27.21,25.00,100.00,0.00
06,02,2022,07:12:10,38.06,27.21,25.00,100.00,0.00
06,02,2022,07:12:11,38.06,27.21,25.00,100.00,0.00
06,02,2022,07:12:12,37.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:13,37.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:14,37.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:15,37.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:16,37.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:17,37.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:18,37.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:19,37.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:20,37.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:21,37.19,27.21,25.00,100.00,0.00
06,02,2022,07:12:21,37.19,27.21,25.00,100.00,0.00
06,02,2022,07:12:22,37.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:23,37.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:24,37.00,27.21,25.00,100.00,0.00
06,02,2022,07:12:25,36.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:26,36.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:27,36.81,27.21,25.00,100.00,0.00
06,02,2022,07:12:28,36.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:29,36.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:30,36.62,27.21,25.00,100.00,0.00
06,02,2022,07:12:31,36.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:32,36.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:33,36.44,27.21,25.00,100.00,0.00
06,02,2022,07:12:34,36.25,27.21,25.00,100.00,0.00
06,02,2022,07:12:35,36.25,27.21,25.00,100.00,0.00
06,02,2022,07:12:36,36.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:37,36.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:38,36.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:38,35.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:39,35.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:40,35.88,27.21,25.00,100.00,0.00
06,02,2022,07:12:41,35.75,27.21,25.00,100.00,0.00
06,02,2022,07:12:42,35.75,27.21,25.00,100.00,0.00
06,02,2022,07:12:43,35.75,27.21,25.00,100.00,0.00
06,02,2022,07:12:44,35.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:45,35.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:46,35.56,27.21,25.00,100.00,0.00
06,02,2022,07:12:47,35.38,27.21,25.00,100.00,0.00
06,02,2022,07:12:48,35.38,27.21,25.00,100.00,0.00
06,02,2022,07:12:49,35.25,27.21,25.00,100.00,0.00
06,02,2022,07:12:50,35.25,27.21,25.00,100.00,0.00
06,02,2022,07:12:51,35.25,27.21,25.00,100.00,0.00
06,02,2022,07:12:52,35.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:53,35.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:54,35.12,27.21,25.00,100.00,0.00
06,02,2022,07:12:54,34.94,27.21,25.00,100.00,0.00
06,02,2022,07:12:55,34.94,27.21,25.00,100.00,0.00
06,02,2022,07:12:56,34.94,27.21,25.00,100.00,0.00
06,02,2022,07:12:57,34.75,27.21,25.00,100.00,0.00
06,02,2022,07:12:58,34.75,27.21,25.00,100.00,0.00
06,02,2022,07:12:59,34.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:00,34.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:01,34.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:02,34.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:03,34.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:04,34.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:05,34.31,27.21,25.00,100.00,0.00
06,02,2022,07:13:06,34.31,27.21,25.00,100.00,0.00
06,02,2022,07:13:07,34.31,27.21,25.00,100.00,0.00
06,02,2022,07:13:08,34.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:09,34.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:10,34.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:11,34.12,27.21,25.00,100.00,0.00
06,02,2022,07:13:11,34.12,27.21,25.00,100.00,0.00
06,02,2022,07:13:12,33.94,27.21,25.00,100.00,0.00
06,02,2022,07:13:13,33.94,27.21,25.00,100.00,0.00
06,02,2022,07:13:14,33.94,27.21,25.00,100.00,0.00
06,02,2022,07:13:15,33.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:16,33.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:17,33.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:18,33.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:19,33.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:20,33.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:21,33.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:22,33.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:23,33.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:24,33.38,27.21,25.00,100.00,0.00
06,02,2022,07:13:25,33.38,27.21,25.00,100.00,0.00
06,02,2022,07:13:26,33.25,27.21,25.00,100.00,0.00
06,02,2022,07:13:27,33.25,27.21,25.00,100.00,0.00
06,02,2022,07:13:28,33.25,27.21,25.00,100.00,0.00
06,02,2022,07:13:29,33.06,27.21,25.00,100.00,0.00
06,02,2022,07:13:29,33.06,27.21,25.00,100.00,0.00
06,02,2022,07:13:30,33.06,27.21,25.00,100.00,0.00
06,02,2022,07:13:31,33.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:32,33.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:33,33.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:34,32.88,27.21,25.00,100.00,0.00
06,02,2022,07:13:35,32.88,27.21,25.00,100.00,0.00
06,02,2022,07:13:36,32.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:37,32.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:38,32.75,27.21,25.00,100.00,0.00
06,02,2022,07:13:39,32.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:40,32.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:41,32.62,27.21,25.00,100.00,0.00
06,02,2022,07:13:42,32.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:43,32.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:44,32.50,27.21,25.00,100.00,0.00
06,02,2022,07:13:45,32.44,27.21,25.00,100.00,0.00
06,02,2022,07:13:46,32.44,27.21,25.00,100.00,0.00
06,02,2022,07:13:46,32.44,27.21,25.00,100.00,0.00
06,02,2022,07:13:47,32.31,27.21,25.00,100.00,0.00
06,02,2022,07:13:48,32.31,27.21,25.00,100.00,0.00
06,02,2022,07:13:49,32.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:50,32.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:51,32.19,27.21,25.00,100.00,0.00
06,02,2022,07:13:52,32.12,27.21,25.00,100.00,0.00
06,02,2022,07:13:53,32.12,27.21,25.00,100.00,0.00
06,02,2022,07:13:54,32.12,27.21,25.00,100.00,0.00
06,02,2022,07:13:55,32.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:56,32.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:57,32.00,27.21,25.00,100.00,0.00
06,02,2022,07:13:58,31.94,27.21,25.00,100.00,0.00
06,02,2022,07:13:59,31.94,27.21,25.00,100.00,0.00
06,02,2022,07:14:00,31.94,27.21,25.00,100.00,0.00
06,02,2022,07:14:01,31.81,27.21,25.00,100.00,0.00
06,02,2022,07:14:02,31.81,27.21,25.00,100.00,0.00
06,02,2022,07:14:03,31.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:03,31.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:04,31.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:05,31.62,27.21,25.00,100.00,0.00
06,02,2022,07:14:06,31.62,27.21,25.00,100.00,0.00
06,02,2022,07:14:07,31.62,27.21,25.00,100.00,0.00
06,02,2022,07:14:08,31.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:09,31.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:10,31.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:11,31.50,27.21,25.00,100.00,0.00
06,02,2022,07:14:12,31.50,27.21,25.00,100.00,0.00
06,02,2022,07:14:13,31.38,27.21,25.00,100.00,0.00
06,02,2022,07:14:14,31.38,27.21,25.00,100.00,0.00
06,02,2022,07:14:15,31.38,27.21,25.00,100.00,0.00
06,02,2022,07:14:16,31.31,27.21,25.00,100.00,0.00
06,02,2022,07:14:17,31.31,27.21,25.00,100.00,0.00
06,02,2022,07:14:18,31.31,27.21,25.00,100.00,0.00
06,02,2022,07:14:19,31.25,27.21,25.00,100.00,0.00
06,02,2022,07:14:19,31.25,27.21,25.00,100.00,0.00
06,02,2022,07:14:20,31.25,27.21,25.00,100.00,0.00
06,02,2022,07:14:21,31.12,27.21,25.00,100.00,0.00
06,02,2022,07:14:22,31.12,27.21,25.00,100.00,0.00
06,02,2022,07:14:23,31.12,27.21,25.00,100.00,0.00
06,02,2022,07:14:24,31.06,27.21,25.00,100.00,0.00
06,02,2022,07:14:25,31.06,27.21,25.00,100.00,0.00
06,02,2022,07:14:26,30.94,27.21,25.00,100.00,0.00
06,02,2022,07:14:27,30.94,27.21,25.00,100.00,0.00
06,02,2022,07:14:28,30.94,27.21,25.00,100.00,0.00
06,02,2022,07:14:29,30.88,27.21,25.00,100.00,0.00
06,02,2022,07:14:30,30.88,27.21,25.00,100.00,0.00
06,02,2022,07:14:31,30.88,27.21,25.00,100.00,0.00
06,02,2022,07:14:32,30.81,27.21,25.00,100.00,0.00
06,02,2022,07:14:33,30.81,27.21,25.00,100.00,0.00
06,02,2022,07:14:34,30.81,27.21,25.00,100.00,0.00
06,02,2022,07:14:35,30.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:36,30.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:37,30.75,27.21,25.00,100.00,0.00
06,02,2022,07:14:37,30.62,27.21,25.00,100.00,0.00
06,02,2022,07:14:38,30.62,27.21,25.00,100.00,0.00
06,02,2022,07:14:39,30.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:40,30.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:41,30.56,27.21,25.00,100.00,0.00
06,02,2022,07:14:42,30.50,27.21,25.00,100.00,0.00
06,02,2022,07:14:43,30.50,27.21,25.00,100.00,0.00
06,02,2022,07:14:44,30.50,27.21,25.00,100.00,0.00
06,02,2022,07:14:45,30.44,27.21,25.00,100.00,0.00
06,02,2022,07:14:46,30.44,27.21,25.00,100.00,0.00
06,02,2022,07:14:47,30.44,27.21,25.00,100.00,0.00
